epoch,total,rec,kl,beta
13103,233.889566,225.041410,8.848156,1.0000
13104,233.930289,225.106435,8.823854,1.0000
13105,234.176340,225.289996,8.886344,1.0000
13106,234.247948,225.311443,8.936504,1.0000
13107,234.473982,225.573234,8.900748,1.0000
13108,234.272951,225.373073,8.899878,1.0000
13109,234.437857,225.525868,8.911989,1.0000
13110,234.227634,225.355440,8.872194,1.0000
13111,233.914389,224.977656,8.936733,1.0000
13112,233.956990,225.085810,8.871180,1.0000
13113,233.812397,225.029350,8.783047,1.0000
13114,233.866698,225.047677,8.819022,1.0000
13115,233.975169,225.068586,8.906583,1.0000
13116,234.215660,225.349855,8.865804,1.0000
13117,234.597826,225.720284,8.877543,1.0000
13118,234.532201,225.711317,8.820883,1.0000
13119,234.352010,225.496685,8.855325,1.0000
13120,234.236233,225.339302,8.896931,1.0000
13121,234.414873,225.510334,8.904539,1.0000
13122,234.594461,225.746623,8.847838,1.0000
13123,234.970979,226.060517,8.910462,1.0000
13124,234.201695,225.338410,8.863286,1.0000
13125,233.994326,225.156853,8.837473,1.0000
13126,234.091253,225.228948,8.862305,1.0000
13127,234.219698,225.328860,8.890838,1.0000
13128,234.206512,225.362527,8.843985,1.0000
13129,234.156199,225.287628,8.868570,1.0000
13130,234.119144,225.223013,8.896131,1.0000
13131,234.219096,225.383118,8.835978,1.0000
13132,234.109452,225.187506,8.921946,1.0000
13133,234.071875,225.210339,8.861535,1.0000
13134,233.872229,224.974463,8.897766,1.0000
13135,233.986523,225.144546,8.841977,1.0000
13136,233.773828,224.907157,8.866671,1.0000
13137,233.643477,224.821160,8.822317,1.0000
13138,233.750120,224.854951,8.895170,1.0000
13139,233.782750,224.933006,8.849744,1.0000
13140,234.118441,225.294024,8.824417,1.0000
13141,234.118992,225.255371,8.863621,1.0000
13142,234.074665,225.207148,8.867516,1.0000
13143,233.862925,224.988266,8.874659,1.0000
13144,234.355760,225.462160,8.893600,1.0000
13145,234.230386,225.389818,8.840569,1.0000
13146,234.419445,225.561396,8.858050,1.0000
13147,234.538220,225.695547,8.842673,1.0000
13148,234.300971,225.463708,8.837262,1.0000
13149,234.107785,225.246743,8.861042,1.0000
13150,234.044904,225.184197,8.860707,1.0000
13151,234.465254,225.607081,8.858173,1.0000
13152,234.075467,225.192618,8.882850,1.0000
13153,233.691758,224.821755,8.870003,1.0000
13154,233.948119,225.064366,8.883753,1.0000
13155,234.049313,225.160818,8.888495,1.0000
13156,234.125950,225.211790,8.914159,1.0000
13157,234.144543,225.256331,8.888212,1.0000
13158,234.330526,225.468582,8.861944,1.0000
13159,234.348736,225.461046,8.887689,1.0000
13160,234.417726,225.595084,8.822641,1.0000
13161,234.228764,225.373912,8.854852,1.0000
13162,233.926474,225.073899,8.852575,1.0000
13163,234.418706,225.594018,8.824687,1.0000
13164,234.267048,225.415538,8.851510,1.0000
13165,233.911227,224.991532,8.919695,1.0000
13166,233.818279,225.006195,8.812084,1.0000
13167,234.604813,225.745947,8.858867,1.0000
13168,234.458084,225.666535,8.791549,1.0000
13169,234.118954,225.295718,8.823236,1.0000
13170,233.840216,225.013894,8.826322,1.0000
13171,233.885406,225.039424,8.845983,1.0000
13172,234.033647,225.171380,8.862268,1.0000
13173,233.910496,225.055609,8.854887,1.0000
13174,234.226284,225.330774,8.895510,1.0000
13175,233.930253,225.022058,8.908195,1.0000
13176,234.069321,225.220137,8.849183,1.0000
13177,233.955849,225.088665,8.867184,1.0000
13178,234.275972,225.386941,8.889031,1.0000
13179,234.183359,225.325580,8.857779,1.0000
13180,234.067334,225.194011,8.873323,1.0000
13181,234.075908,225.248383,8.827525,1.0000
13182,233.996197,225.132776,8.863421,1.0000
13183,233.849730,224.996213,8.853516,1.0000
13184,233.713598,224.847648,8.865951,1.0000
13185,233.946930,225.094726,8.852204,1.0000
13186,234.077353,225.177788,8.899565,1.0000
13187,234.157425,225.269380,8.888045,1.0000
13188,234.283917,225.410509,8.873408,1.0000
13189,234.171472,225.391478,8.779994,1.0000
13190,233.962323,225.096901,8.865422,1.0000
13191,234.293932,225.428321,8.865611,1.0000
13192,234.080805,225.134696,8.946109,1.0000
13193,234.041797,225.154465,8.887331,1.0000
13194,233.956090,225.085682,8.870408,1.0000
13195,234.109374,225.297044,8.812330,1.0000
13196,234.180056,225.304581,8.875475,1.0000
13197,234.407566,225.631854,8.775712,1.0000
13198,235.031075,226.064957,8.966119,1.0000
13199,234.510234,225.648806,8.861429,1.0000
13200,233.986890,225.126213,8.860677,1.0000
13201,233.908436,225.067522,8.840914,1.0000
13202,233.898768,225.029481,8.869287,1.0000
13203,233.961066,225.162989,8.798078,1.0000
13204,234.097378,225.275247,8.822131,1.0000
13205,234.569522,225.673219,8.896303,1.0000
13206,235.215129,226.311540,8.903588,1.0000
13207,234.723755,225.828992,8.894763,1.0000
13208,234.470953,225.591758,8.879195,1.0000
13209,234.078553,225.206323,8.872230,1.0000
13210,233.954863,225.091326,8.863537,1.0000
13211,233.840807,225.013780,8.827028,1.0000
13212,234.517793,225.630783,8.887009,1.0000
13213,234.609123,225.744682,8.864441,1.0000
13214,234.987951,226.131748,8.856203,1.0000
13215,234.149069,225.279032,8.870037,1.0000
13216,234.227395,225.421251,8.806144,1.0000
13217,234.122410,225.238458,8.883952,1.0000
13218,234.016321,225.180230,8.836090,1.0000
13219,234.018260,225.106411,8.911849,1.0000
13220,234.003101,225.075428,8.927672,1.0000
13221,233.887948,225.016233,8.871714,1.0000
13222,233.818280,224.984587,8.833694,1.0000
13223,233.783489,224.966259,8.817230,1.0000
13224,233.815498,224.974254,8.841244,1.0000
13225,233.865427,225.012007,8.853420,1.0000
13226,234.275797,225.380459,8.895338,1.0000
13227,234.065639,225.113720,8.951919,1.0000
13228,234.015532,225.160467,8.855066,1.0000
13229,234.178614,225.292931,8.885683,1.0000
13230,233.951713,225.058448,8.893265,1.0000
13231,233.926421,225.065670,8.860751,1.0000
13232,233.846493,224.974046,8.872447,1.0000
13233,233.910511,225.031793,8.878718,1.0000
13234,234.243512,225.376071,8.867442,1.0000
13235,234.346590,225.503284,8.843306,1.0000
13236,234.949324,226.089758,8.859566,1.0000
13237,234.720018,225.797998,8.922021,1.0000
13238,234.224534,225.330811,8.893722,1.0000
13239,234.243721,225.398428,8.845293,1.0000
13240,234.145720,225.286654,8.859066,1.0000
13241,233.963919,225.069546,8.894373,1.0000
13242,234.079009,225.198774,8.880235,1.0000
13243,233.965944,225.078392,8.887552,1.0000
13244,233.853960,225.025753,8.828207,1.0000
13245,234.122578,225.244319,8.878260,1.0000
13246,233.919905,225.032348,8.887557,1.0000
13247,233.971691,225.153804,8.817887,1.0000
13248,234.078835,225.153107,8.925728,1.0000
13249,233.914192,225.070112,8.844080,1.0000
13250,234.039904,225.160118,8.879786,1.0000
13251,233.932201,225.068262,8.863939,1.0000
13252,234.014756,225.111905,8.902851,1.0000
13253,234.235454,225.334880,8.900575,1.0000
13254,234.497369,225.694998,8.802372,1.0000
13255,234.154909,225.305817,8.849091,1.0000
13256,234.303439,225.431814,8.871624,1.0000
13257,234.078221,225.252647,8.825574,1.0000
13258,233.880185,225.013431,8.866754,1.0000
13259,233.947791,225.072171,8.875621,1.0000
13260,233.781421,224.905073,8.876349,1.0000
13261,233.881355,225.057758,8.823598,1.0000
13262,233.889307,225.055514,8.833793,1.0000
13263,234.252337,225.379683,8.872654,1.0000
13264,234.105915,225.218691,8.887224,1.0000
13265,234.313582,225.377082,8.936501,1.0000
13266,234.166202,225.291956,8.874246,1.0000
13267,234.431197,225.505399,8.925798,1.0000
13268,234.196188,225.310838,8.885350,1.0000
13269,234.116149,225.220975,8.895174,1.0000
13270,233.872693,225.021039,8.851654,1.0000
13271,233.776615,224.927794,8.848821,1.0000
13272,234.169341,225.277516,8.891825,1.0000
13273,234.216953,225.312135,8.904818,1.0000
13274,233.830337,224.971340,8.858997,1.0000
13275,233.747763,224.907083,8.840680,1.0000
13276,233.959113,225.119854,8.839259,1.0000
13277,234.271346,225.363368,8.907977,1.0000
13278,234.478530,225.548631,8.929899,1.0000
13279,233.933989,225.108377,8.825612,1.0000
13280,233.919387,225.050756,8.868631,1.0000
13281,234.173764,225.323125,8.850639,1.0000
13282,233.818960,224.964171,8.854789,1.0000
13283,233.853761,225.015749,8.838012,1.0000
13284,233.972066,225.126367,8.845700,1.0000
13285,234.049757,225.198994,8.850764,1.0000
13286,234.918110,225.995583,8.922527,1.0000
13287,234.656020,225.752590,8.903430,1.0000
13288,234.340880,225.475905,8.864974,1.0000
13289,234.358106,225.531160,8.826945,1.0000
13290,234.051840,225.188712,8.863129,1.0000
13291,233.756067,224.935923,8.820143,1.0000
13292,234.274893,225.380529,8.894364,1.0000
13293,234.062399,225.139758,8.922641,1.0000
13294,233.790439,224.923484,8.866956,1.0000
13295,233.984611,225.133087,8.851524,1.0000
13296,234.611168,225.754317,8.856852,1.0000
13297,233.982191,225.113600,8.868592,1.0000
13298,233.802938,225.008594,8.794344,1.0000
13299,233.811126,224.979503,8.831622,1.0000
13300,233.822002,224.999680,8.822322,1.0000
13301,233.951137,225.087598,8.863539,1.0000
13302,233.980946,225.133763,8.847183,1.0000
13303,234.115757,225.263000,8.852756,1.0000
13304,234.176349,225.268674,8.907675,1.0000
13305,234.128831,225.241704,8.887127,1.0000
13306,234.674328,225.808695,8.865633,1.0000
13307,234.146987,225.254959,8.892028,1.0000
13308,234.089022,225.192445,8.896576,1.0000
13309,233.967309,225.126780,8.840528,1.0000
13310,233.882242,224.940399,8.941843,1.0000
13311,233.851483,225.021806,8.829677,1.0000
13312,234.381395,225.478551,8.902844,1.0000
13313,233.960158,225.102441,8.857717,1.0000
13314,234.008218,225.145162,8.863056,1.0000
13315,234.342889,225.457724,8.885165,1.0000
13316,233.980464,225.094950,8.885514,1.0000
13317,233.896995,224.989860,8.907135,1.0000
13318,233.999986,225.130023,8.869963,1.0000
13319,234.095153,225.231523,8.863630,1.0000
13320,234.103871,225.245632,8.858240,1.0000
13321,234.308821,225.431930,8.876891,1.0000
13322,234.079785,225.216115,8.863670,1.0000
13323,234.036310,225.151687,8.884623,1.0000
13324,233.871328,225.010696,8.860633,1.0000
13325,234.038493,225.173800,8.864693,1.0000
13326,234.092034,225.166840,8.925194,1.0000
13327,233.975698,225.155876,8.819822,1.0000
13328,234.524076,225.600766,8.923310,1.0000
13329,234.123806,225.299319,8.824487,1.0000
13330,233.839975,224.987579,8.852396,1.0000
13331,233.906624,225.075854,8.830770,1.0000
13332,233.884805,225.033256,8.851549,1.0000
13333,233.752158,224.868068,8.884091,1.0000
13334,233.927762,224.979421,8.948341,1.0000
13335,234.059991,225.182367,8.877624,1.0000
13336,234.229307,225.376531,8.852776,1.0000
13337,234.083525,225.237027,8.846498,1.0000
13338,233.895914,225.026894,8.869020,1.0000
13339,233.970802,225.089388,8.881414,1.0000
13340,234.257971,225.397340,8.860632,1.0000
13341,234.029235,225.111435,8.917800,1.0000
13342,234.059397,225.180425,8.878972,1.0000
13343,234.327819,225.484531,8.843288,1.0000
13344,234.288954,225.353356,8.935598,1.0000
13345,234.177517,225.260735,8.916782,1.0000
13346,234.080728,225.232236,8.848492,1.0000
13347,233.976463,225.151251,8.825212,1.0000
13348,233.957315,225.070413,8.886902,1.0000
13349,234.255726,225.398887,8.856839,1.0000
13350,234.728694,225.822353,8.906342,1.0000
13351,234.767516,225.900474,8.867042,1.0000
13352,234.163887,225.277465,8.886423,1.0000
13353,234.257099,225.401345,8.855753,1.0000
13354,234.044198,225.189292,8.854906,1.0000
13355,233.798163,224.944602,8.853561,1.0000
13356,233.997133,225.136620,8.860512,1.0000
13357,234.336878,225.506227,8.830651,1.0000
13358,234.260957,225.416150,8.844807,1.0000
13359,234.370663,225.506746,8.863917,1.0000
13360,234.406716,225.502428,8.904287,1.0000
13361,234.158933,225.295330,8.863603,1.0000
13362,233.935800,225.029672,8.906128,1.0000
13363,233.956233,225.162434,8.793799,1.0000
13364,234.138807,225.240413,8.898394,1.0000
13365,234.316081,225.464864,8.851217,1.0000
13366,234.332462,225.467274,8.865188,1.0000
13367,233.959865,225.047482,8.912382,1.0000
13368,234.039924,225.216425,8.823499,1.0000
13369,234.520330,225.582013,8.938317,1.0000
13370,234.223132,225.411634,8.811498,1.0000
13371,233.957318,225.014322,8.942996,1.0000
13372,233.941913,225.101798,8.840115,1.0000
13373,233.982159,225.064936,8.917222,1.0000
13374,234.523808,225.639624,8.884184,1.0000
13375,234.415705,225.607436,8.808268,1.0000
13376,233.907505,225.038748,8.868758,1.0000
13377,233.822168,224.980115,8.842053,1.0000
13378,233.886620,224.979494,8.907126,1.0000
13379,233.742628,224.926888,8.815740,1.0000
13380,234.216256,225.375056,8.841200,1.0000
13381,234.146132,225.261169,8.884963,1.0000
13382,233.954783,225.045084,8.909699,1.0000
13383,233.877127,225.053232,8.823895,1.0000
13384,233.953225,225.041499,8.911726,1.0000
13385,234.022700,225.133642,8.889058,1.0000
13386,234.112684,225.201002,8.911682,1.0000
13387,234.125030,225.242312,8.882718,1.0000
13388,234.114745,225.244025,8.870719,1.0000
13389,233.916879,225.027460,8.889419,1.0000
13390,234.074443,225.164627,8.909815,1.0000
13391,233.924174,225.032029,8.892145,1.0000
13392,233.876666,225.055320,8.821346,1.0000
13393,233.938500,225.089505,8.848996,1.0000
13394,234.128874,225.246368,8.882506,1.0000
13395,234.004939,225.178880,8.826060,1.0000
13396,234.016093,225.192720,8.823373,1.0000
13397,233.856354,224.962520,8.893834,1.0000
13398,233.729857,224.871245,8.858613,1.0000
13399,233.633164,224.794633,8.838531,1.0000
13400,233.792897,224.867234,8.925662,1.0000
13401,234.077170,225.209450,8.867720,1.0000
13402,234.555879,225.691544,8.864335,1.0000
13403,234.086195,225.260615,8.825581,1.0000
13404,233.980060,225.081800,8.898260,1.0000
13405,234.282588,225.405391,8.877196,1.0000
13406,235.118909,226.238157,8.880752,1.0000
13407,235.194283,226.290664,8.903618,1.0000
13408,234.338733,225.477768,8.860965,1.0000
13409,234.792258,225.922040,8.870218,1.0000
13410,234.513591,225.621544,8.892046,1.0000
13411,234.130739,225.227473,8.903267,1.0000
13412,234.289107,225.354849,8.934259,1.0000
13413,234.145279,225.246637,8.898641,1.0000
13414,234.037644,225.192267,8.845377,1.0000
13415,233.865020,225.046487,8.818533,1.0000
13416,233.788246,224.954716,8.833530,1.0000
13417,233.856222,225.005747,8.850475,1.0000
13418,234.140905,225.334808,8.806098,1.0000
13419,234.316646,225.420379,8.896267,1.0000
13420,234.167781,225.256483,8.911298,1.0000
13421,234.016852,225.170283,8.846569,1.0000
13422,233.986984,225.109124,8.877861,1.0000
13423,233.649608,224.814628,8.834981,1.0000
13424,233.809033,224.946626,8.862407,1.0000
13425,233.759974,224.926012,8.833962,1.0000
13426,233.811437,224.938365,8.873072,1.0000
13427,233.895183,225.022361,8.872822,1.0000
13428,233.673919,224.776484,8.897434,1.0000
13429,233.862445,225.032474,8.829971,1.0000
13430,234.305164,225.394050,8.911114,1.0000
13431,233.957218,225.093976,8.863242,1.0000
13432,233.924237,225.074971,8.849266,1.0000
13433,233.789653,224.923332,8.866322,1.0000
13434,233.666390,224.851217,8.815173,1.0000
13435,233.664709,224.840231,8.824478,1.0000
13436,233.842906,224.978141,8.864765,1.0000
13437,234.105551,225.223690,8.881860,1.0000
13438,234.294239,225.397622,8.896617,1.0000
13439,234.073787,225.199754,8.874033,1.0000
13440,233.894909,224.973495,8.921414,1.0000
13441,233.773434,224.906434,8.867001,1.0000
13442,233.842933,225.020845,8.822088,1.0000
13443,234.281096,225.482903,8.798193,1.0000
13444,234.123420,225.249643,8.873777,1.0000
13445,234.585071,225.630474,8.954597,1.0000
13446,234.317121,225.448814,8.868307,1.0000
13447,234.289241,225.420812,8.868429,1.0000
13448,234.153796,225.253883,8.899913,1.0000
13449,233.962491,225.146865,8.815626,1.0000
13450,234.167209,225.310108,8.857101,1.0000
13451,234.320165,225.480734,8.839431,1.0000
13452,234.005299,225.116283,8.889016,1.0000
13453,234.100055,225.216810,8.883245,1.0000
13454,233.780627,224.963198,8.817428,1.0000
13455,233.850249,224.969724,8.880525,1.0000
13456,234.135251,225.272270,8.862981,1.0000
13457,234.411273,225.548615,8.862658,1.0000
13458,234.562470,225.571030,8.991441,1.0000
13459,233.910819,225.066038,8.844781,1.0000
13460,233.765568,224.895073,8.870494,1.0000
13461,234.060704,225.189192,8.871513,1.0000
13462,234.316261,225.420291,8.895970,1.0000
13463,234.918959,226.025523,8.893436,1.0000
13464,234.385140,225.555130,8.830009,1.0000
13465,233.986681,225.178075,8.808606,1.0000
13466,233.924106,225.007861,8.916244,1.0000
13467,234.172499,225.261289,8.911211,1.0000
13468,234.007049,225.122472,8.884577,1.0000
13469,233.904767,225.032064,8.872703,1.0000
13470,233.895000,225.027564,8.867436,1.0000
13471,233.862700,225.033887,8.828813,1.0000
13472,233.821197,224.992229,8.828969,1.0000
13473,233.749499,224.907541,8.841958,1.0000
13474,233.987679,225.132983,8.854696,1.0000
13475,234.304066,225.459434,8.844632,1.0000
13476,234.367599,225.473650,8.893949,1.0000
13477,234.097186,225.261535,8.835651,1.0000
13478,233.870457,224.982563,8.887894,1.0000
13479,234.096680,225.265541,8.831139,1.0000
13480,233.797710,224.911214,8.886495,1.0000
13481,234.037610,225.165708,8.871902,1.0000
13482,234.075335,225.174156,8.901179,1.0000
13483,234.069834,225.216722,8.853112,1.0000
13484,233.955001,225.122933,8.832069,1.0000
13485,233.803963,224.978213,8.825750,1.0000
13486,233.728979,224.869142,8.859837,1.0000
13487,233.779970,224.883064,8.896906,1.0000
13488,234.040350,225.201916,8.838434,1.0000
13489,234.309300,225.416387,8.892914,1.0000
13490,234.281556,225.379099,8.902457,1.0000
13491,234.239367,225.356941,8.882425,1.0000
13492,234.336276,225.482793,8.853483,1.0000
13493,234.269777,225.412071,8.857706,1.0000
13494,234.267788,225.365646,8.902142,1.0000
13495,234.030208,225.186368,8.843840,1.0000
13496,233.944624,224.988447,8.956177,1.0000
13497,233.973598,225.103627,8.869971,1.0000
13498,234.113834,225.231209,8.882625,1.0000
13499,234.167805,225.287428,8.880377,1.0000
13500,234.467653,225.582525,8.885127,1.0000
13501,234.317851,225.475065,8.842786,1.0000
13502,234.516115,225.668625,8.847489,1.0000
13503,234.343237,225.474735,8.868502,1.0000
13504,233.994990,225.112089,8.882901,1.0000
13505,234.135004,225.207733,8.927271,1.0000
13506,234.220163,225.304310,8.915853,1.0000
13507,234.005509,225.170029,8.835480,1.0000
13508,233.999196,225.078420,8.920776,1.0000
13509,233.924379,225.031666,8.892713,1.0000
13510,233.922870,225.043747,8.879123,1.0000
13511,233.930945,225.041155,8.889789,1.0000
13512,234.282074,225.383267,8.898807,1.0000
13513,233.888326,224.995234,8.893092,1.0000
13514,234.278513,225.402340,8.876173,1.0000
13515,234.070415,225.205260,8.865155,1.0000
13516,234.119749,225.238898,8.880851,1.0000
13517,233.774883,224.900601,8.874282,1.0000
13518,233.809719,224.930808,8.878911,1.0000
13519,233.898345,225.038647,8.859697,1.0000
13520,233.741572,224.903893,8.837679,1.0000
13521,233.706527,224.821007,8.885520,1.0000
13522,233.948646,225.076758,8.871888,1.0000
13523,234.126865,225.235423,8.891442,1.0000
13524,234.331620,225.449709,8.881912,1.0000
13525,234.411089,225.509301,8.901788,1.0000
13526,235.063319,226.044490,9.018829,1.0000
13527,234.421031,225.559127,8.861903,1.0000
13528,234.729383,225.825291,8.904092,1.0000
13529,234.255300,225.375225,8.880075,1.0000
13530,233.996285,225.134033,8.862252,1.0000
13531,234.044686,225.207749,8.836937,1.0000
13532,234.003544,225.150230,8.853314,1.0000
13533,233.922087,225.047909,8.874178,1.0000
13534,233.816721,224.954854,8.861868,1.0000
13535,233.670707,224.820027,8.850680,1.0000
13536,233.751719,224.903901,8.847818,1.0000
13537,234.082887,225.188319,8.894567,1.0000
13538,234.452114,225.521454,8.930660,1.0000
13539,234.330187,225.440201,8.889986,1.0000
13540,233.799848,224.987425,8.812423,1.0000
13541,233.739552,224.920185,8.819367,1.0000
13542,233.979984,225.093557,8.886426,1.0000
13543,233.913153,225.057816,8.855337,1.0000
13544,233.873231,225.050155,8.823076,1.0000
13545,234.196019,225.347072,8.848947,1.0000
13546,234.391150,225.517948,8.873202,1.0000
13547,234.138998,225.215817,8.923181,1.0000
13548,234.309881,225.410784,8.899097,1.0000
13549,234.013073,225.150115,8.862958,1.0000
13550,233.814736,224.929102,8.885634,1.0000
13551,233.987154,225.096029,8.891124,1.0000
13552,233.936795,225.074952,8.861843,1.0000
13553,234.492928,225.611088,8.881840,1.0000
13554,234.370891,225.493653,8.877239,1.0000
13555,233.979200,225.060786,8.918414,1.0000
13556,234.212193,225.349714,8.862479,1.0000
13557,234.055886,225.206865,8.849021,1.0000
13558,233.846859,225.016780,8.830079,1.0000
13559,233.829493,224.965593,8.863900,1.0000
13560,233.877952,225.019157,8.858795,1.0000
13561,234.077241,225.164939,8.912302,1.0000
13562,234.411794,225.545861,8.865933,1.0000
13563,234.185202,225.294600,8.890602,1.0000
13564,233.680465,224.833362,8.847104,1.0000
13565,234.187510,225.305479,8.882030,1.0000
13566,234.278206,225.412490,8.865715,1.0000
13567,234.247378,225.288548,8.958830,1.0000
13568,234.033816,225.172077,8.861739,1.0000
13569,234.035184,225.163232,8.871952,1.0000
13570,234.028751,225.125172,8.903579,1.0000
13571,233.980130,225.079496,8.900634,1.0000
13572,234.024162,225.166966,8.857196,1.0000
13573,234.909084,226.110436,8.798648,1.0000
13574,234.178891,225.290766,8.888125,1.0000
13575,233.975578,225.073588,8.901991,1.0000
13576,233.821376,224.880687,8.940689,1.0000
13577,233.827876,224.944905,8.882971,1.0000
13578,233.979876,225.157490,8.822386,1.0000
13579,233.876604,225.018895,8.857709,1.0000
13580,233.913103,225.063506,8.849596,1.0000
13581,233.894105,224.989543,8.904562,1.0000
13582,233.715354,224.832592,8.882763,1.0000
13583,233.999868,225.150002,8.849866,1.0000
13584,233.847750,224.958755,8.888995,1.0000
13585,234.115036,225.220909,8.894127,1.0000
13586,234.070369,225.211652,8.858718,1.0000
13587,233.966944,225.136669,8.830276,1.0000
13588,234.513046,225.620240,8.892806,1.0000
13589,234.282359,225.361236,8.921123,1.0000
13590,234.226613,225.361383,8.865230,1.0000
13591,234.453905,225.575038,8.878867,1.0000
13592,234.456473,225.564802,8.891670,1.0000
13593,233.954451,225.081720,8.872731,1.0000
13594,233.956011,225.024447,8.931564,1.0000
13595,233.804608,224.925960,8.878648,1.0000
13596,233.968653,225.085493,8.883160,1.0000
13597,233.868166,224.991967,8.876198,1.0000
13598,233.831308,224.958893,8.872415,1.0000
13599,233.812029,224.923750,8.888279,1.0000
13600,233.896971,225.065050,8.831921,1.0000
13601,233.816166,224.934726,8.881440,1.0000
13602,233.804894,224.972669,8.832225,1.0000
13603,234.168671,225.311898,8.856773,1.0000
13604,233.881907,225.037357,8.844551,1.0000
13605,233.779038,224.922637,8.856401,1.0000
13606,233.990414,225.071742,8.918672,1.0000
13607,234.211333,225.286135,8.925198,1.0000
13608,234.032896,225.235881,8.797015,1.0000
13609,233.976589,225.075845,8.900744,1.0000
13610,233.919292,225.060310,8.858983,1.0000
13611,234.129329,225.225291,8.904038,1.0000
13612,234.207109,225.270218,8.936891,1.0000
13613,234.660759,225.827254,8.833505,1.0000
13614,234.242944,225.383476,8.859468,1.0000
13615,234.209572,225.299210,8.910362,1.0000
13616,234.141321,225.240871,8.900450,1.0000
13617,234.063777,225.165942,8.897835,1.0000
13618,233.758349,224.944292,8.814057,1.0000
13619,234.141869,225.246422,8.895447,1.0000
13620,234.140231,225.233336,8.906896,1.0000
13621,234.202356,225.371328,8.831027,1.0000
13622,234.107973,225.141872,8.966102,1.0000
13623,233.943679,225.100654,8.843025,1.0000
13624,233.965645,225.074719,8.890925,1.0000
13625,234.253537,225.324379,8.929158,1.0000
13626,234.495058,225.448867,9.046191,1.0000
13627,234.113665,225.183512,8.930153,1.0000
13628,234.283665,225.346682,8.936983,1.0000
13629,234.310225,225.404747,8.905478,1.0000
13630,234.179678,225.351436,8.828242,1.0000
13631,234.172640,225.307535,8.865105,1.0000
13632,233.765791,224.879283,8.886508,1.0000
13633,233.695379,224.768420,8.926959,1.0000
13634,233.782730,224.938772,8.843958,1.0000
13635,234.177605,225.316080,8.861525,1.0000
13636,233.940113,225.043716,8.896397,1.0000
13637,234.095015,225.167484,8.927531,1.0000
13638,233.715054,224.851832,8.863222,1.0000
13639,233.932171,225.116097,8.816074,1.0000
13640,234.039168,225.142780,8.896388,1.0000
13641,233.948453,225.121667,8.826786,1.0000
13642,234.086975,225.302144,8.784831,1.0000
13643,234.269354,225.397084,8.872270,1.0000
13644,233.820702,225.036683,8.784019,1.0000
13645,233.823866,224.934886,8.888980,1.0000
13646,233.938918,225.038574,8.900343,1.0000
13647,233.851314,224.964286,8.887028,1.0000
13648,234.384015,225.535923,8.848092,1.0000
13649,234.102119,225.174131,8.927989,1.0000
13650,233.956273,225.085849,8.870424,1.0000
13651,234.068836,225.189894,8.878943,1.0000
13652,234.003305,225.167248,8.836057,1.0000
13653,234.121491,225.226544,8.894947,1.0000
13654,234.141585,225.247417,8.894168,1.0000
13655,234.291285,225.398953,8.892333,1.0000
13656,234.013425,225.111958,8.901467,1.0000
13657,234.130949,225.233585,8.897364,1.0000
13658,234.859313,226.003778,8.855535,1.0000
13659,234.548410,225.646107,8.902303,1.0000
13660,234.148782,225.301620,8.847162,1.0000
13661,233.907470,225.040884,8.866585,1.0000
13662,233.970761,225.054058,8.916703,1.0000
13663,234.038314,225.132482,8.905832,1.0000
13664,234.216127,225.370891,8.845236,1.0000
13665,234.367405,225.488098,8.879307,1.0000
13666,234.192750,225.329115,8.863634,1.0000
13667,233.823363,224.957465,8.865899,1.0000
13668,233.917832,225.127730,8.790102,1.0000
13669,233.836228,224.931718,8.904510,1.0000
13670,234.166527,225.256495,8.910032,1.0000
13671,233.962112,225.118043,8.844070,1.0000
13672,233.906805,225.013416,8.893389,1.0000
13673,233.984648,225.135489,8.849160,1.0000
13674,233.906177,225.017437,8.888740,1.0000
13675,234.026036,225.153342,8.872694,1.0000
13676,234.333799,225.379054,8.954746,1.0000
13677,234.164748,225.233638,8.931110,1.0000
13678,234.053982,225.173946,8.880036,1.0000
13679,234.259793,225.341680,8.918113,1.0000
13680,234.118576,225.216520,8.902057,1.0000
13681,233.913701,225.036766,8.876935,1.0000
13682,234.006445,225.147970,8.858475,1.0000
13683,234.514159,225.613094,8.901065,1.0000
13684,234.070235,225.146351,8.923885,1.0000
13685,234.173295,225.290859,8.882436,1.0000
13686,234.061076,225.131764,8.929312,1.0000
13687,233.859983,224.987081,8.872902,1.0000
13688,233.833520,224.914760,8.918760,1.0000
13689,233.822374,224.934645,8.887729,1.0000
13690,233.885507,224.983361,8.902146,1.0000
13691,233.879850,225.008454,8.871397,1.0000
13692,234.079643,225.196032,8.883611,1.0000
13693,234.226379,225.278244,8.948135,1.0000
13694,233.903198,225.032409,8.870789,1.0000
13695,233.738482,224.905031,8.833451,1.0000
13696,234.145487,225.253725,8.891762,1.0000
13697,234.808953,225.963354,8.845599,1.0000
13698,234.383309,225.434939,8.948370,1.0000
13699,233.892502,225.057754,8.834749,1.0000
13700,234.164448,225.334410,8.830039,1.0000
13701,234.178906,225.240552,8.938354,1.0000
13702,233.956221,225.127418,8.828803,1.0000
13703,234.060540,225.224111,8.836429,1.0000
13704,233.978341,225.085191,8.893150,1.0000
13705,233.857393,224.982489,8.874904,1.0000
13706,233.773017,224.863623,8.909394,1.0000
13707,233.777762,224.952684,8.825079,1.0000
13708,233.941622,225.068429,8.873193,1.0000
13709,233.795620,224.902014,8.893606,1.0000
13710,233.982869,225.111458,8.871412,1.0000
